blk2010gj,blk2010ge,blk2020gj,blk2020ge,parea,weight
G15000900314043007,150090314043007,G15000900314043007,150090314043007,1,1
G15000900314051000,150090314051000,G15000900314051012,150090314051012,1,1
G15000900314051001,150090314051001,G15000900314051011,150090314051011,1,1
G15000900314051002,150090314051002,G15000900314051001,150090314051001,1,1
G15000900314051003,150090314051003,G15000900314051001,150090314051001,1,1
G15000900314051004,150090314051004,G15000900314051001,150090314051001,1,1
G15000900314051005,150090314051005,G15000900314051001,150090314051001,1,1
G15000900314051006,150090314051006,G15000900314051001,150090314051001,0.3203954004,0.5024190977
G15000900314051006,150090314051006,G15000900314051006,150090314051006,0.6796045996,0.4975809023
G15000900314051007,150090314051007,G15000900314051006,150090314051006,0.7154269255,0.8439523606
G15000900314051007,150090314051007,G15000900314051007,150090314051007,0.2539343779,0.1543679582
G15000900314051007,150090314051007,G15000900314051008,150090314051008,0.0306386966,0.0016796811
G15000900314051008,150090314051008,G15000900314051007,150090314051007,0.762553802,0.9726858174
G15000900314051008,150090314051008,G15000900314051008,150090314051008,0.237446198,0.0273141826
G15000900314051009,150090314051009,G15000900314051008,150090314051008,1,1
G15000900314051010,150090314051010,G15000900314051008,150090314051008,1,1
G15000900314051011,150090314051011,G15000900314051008,150090314051008,1,1
G15000900314051012,150090314051012,G15000900314051008,150090314051008,1,1
G15000900314051013,150090314051013,G15000900314051008,150090314051008,1,1
G15000900314051014,150090314051014,G15000900314051008,150090314051008,1,1
G15000900314051015,150090314051015,G15000900314051008,150090314051008,1,1
G15000900314051016,150090314051016,G15000900314051008,150090314051008,1,1
G15000900314051017,150090314051017,G15000900314051008,150090314051008,1,1
G15000900314051018,150090314051018,G15000900314051007,150090314051007,0.0765855733,0.4790756371
G15000900314051018,150090314051018,G15000900314051008,150090314051008,0.9234144267,0.5209243629
G15000900314051019,150090314051019,G15000900314051008,150090314051008,1,1
G15000900314051020,150090314051020,G15000900314051008,150090314051008,1,1
G15000900314051021,150090314051021,G15000900314051008,150090314051008,1,1
G15000900314051022,150090314051022,G15000900314051008,150090314051008,1,1
G15000900314051023,150090314051023,G15000900314051008,150090314051008,1,1
G15000900314051024,150090314051024,G15000900314051009,150090314051009,1,1
G15000900314051025,150090314051025,G15000900314051008,150090314051008,1,1
G15000900314051026,150090314051026,G15000900314051008,150090314051008,1,1
G15000900314051027,150090314051027,G15000900314051008,150090314051008,1,1
G15000900314051028,150090314051028,G15000900314051008,150090314051008,1,1
G15000900314051029,150090314051029,G15000900314051008,150090314051008,1,1
G15000900314051030,150090314051030,G15000900314051008,150090314051008,1,1
G15000900314051031,150090314051031,G15000900314051008,150090314051008,1,1
G15000900314051032,150090314051032,G15000900314051008,150090314051008,1,1
G15000900314051033,150090314051033,G15000900314051008,150090314051008,1,1
G15000900314051034,150090314051034,G15000900314051007,150090314051007,1,1
G15000900314051035,150090314051035,G15000900314051007,150090314051007,1,1
G15000900314051036,150090314051036,G15000900314051006,150090314051006,1,1
G15000900314051037,150090314051037,G15000900314051008,150090314051008,1,1
G15000900314051038,150090314051038,G15000900314051008,150090314051008,1,1
G15000900314051039,150090314051039,G15000900314051007,150090314051007,0.4567916006,0.9031440535
G15000900314051039,150090314051039,G15000900314051008,150090314051008,0.5432083994,0.0968559465
G15000900314051040,150090314051040,G15000900314051006,150090314051006,1,1
G15000900314051041,150090314051041,G15000900314051006,150090314051006,1,1
G15000900314051042,150090314051042,G15000900314051006,150090314051006,1,1
G15000900314051043,150090314051043,G15000900314051006,150090314051006,1,1
G15000900314051044,150090314051044,G15000900314051006,150090314051006,1,1
G15000900314051045,150090314051045,G15000900314051001,150090314051001,1,1
G15000900314051046,150090314051046,G15000900314051001,150090314051001,0.7326817826,0.854445666
G15000900314051046,150090314051046,G15000900314051006,150090314051006,0.2673182174,0.145554334
G15000900314051047,150090314051047,G15000900314051001,150090314051001,1,1
G15000900314051048,150090314051048,G15000900314051001,150090314051001,1,1
G15000900314051049,150090314051049,G15000900314051001,150090314051001,1,1
G15000900314051050,150090314051050,G15000900314051001,150090314051001,1,1
G15000900314051051,150090314051051,G15000900314051001,150090314051001,1,1
G15000900314051052,150090314051052,G15000900314051006,150090314051006,1,1
G15000900314051053,150090314051053,G15000900314051006,150090314051006,0.4567880411,0.6200294574
G15000900314051053,150090314051053,G15000900314051007,150090314051007,0.5432119589,0.3799705426
G15000900314051054,150090314051054,G15000900314051007,150090314051007,0.2742821927,0.8073557662
G15000900314051054,150090314051054,G15000900314051008,150090314051008,0.7257178073,0.1926442338
G15000900314051055,150090314051055,G15000900314051008,150090314051008,1,1
G15000900314051056,150090314051056,G15000900314051008,150090314051008,1,1
G15000900314051057,150090314051057,G15000900314051008,150090314051008,1,1
G15000900314051058,150090314051058,G15000900314051008,150090314051008,1,1
G15000900314051059,150090314051059,G15000900314051001,150090314051001,1,1
G15000900314051060,150090314051060,G15000900314051006,150090314051006,1,1
G15000900314051061,150090314051061,G15000900314051006,150090314051006,1,1
G15000900314051062,150090314051062,G15000900314051006,150090314051006,1,1
G15000900314051063,150090314051063,G15000900314051006,150090314051006,1,1
G15000900314051064,150090314051064,G15000900314051006,150090314051006,0.11413796,0.2000151041
G15000900314051064,150090314051064,G15000900314051007,150090314051007,0.88586204,0.7999848959
G15000900314051065,150090314051065,G15000900314051008,150090314051008,1,1
G15000900314051066,150090314051066,G15000900314051008,150090314051008,0.0038334388,0.0034481821
G15000900314051066,150090314051066,G15000900320001008,150090320001008,0.9961665612,0.9965518179
G15000900314051067,150090314051067,G15000900314051008,150090314051008,0.9269298527,0.9193950803
G15000900314051067,150090314051067,G15000900320001008,150090320001008,0.0730701473,0.0806049197
G15000900314051068,150090314051068,G15000900320001008,150090320001008,1,1
G15000900314051069,150090314051069,G15000900320001010,150090320001010,1,1
G15000900314051070,150090314051070,G15000900320001011,150090320001011,0.8159279718,1
G15000900314051070,150090314051070,G15000900320001012,150090320001012,0.1840720282,0
G15000900314051071,150090314051071,G15000900320001010,150090320001010,0.1145337507,0.2179957706
G15000900314051071,150090314051071,G15000900320001011,150090320001011,0.778802344,0.7820042294
G15000900314051071,150090314051071,G15000900320001012,150090320001012,0.1066639053,0
G15000900314051072,150090314051072,G15000900320001013,150090320001013,0.1328538597,0
G15000900314051072,150090314051072,G15000900320001014,150090320001014,0.2263871219,0
G15000900314051072,150090314051072,G15000900320001015,150090320001015,0.6407590183,1
G15000900314051073,150090314051073,G15000900320001013,150090320001013,1,1
G15000900314051074,150090314051074,G15000900320001012,150090320001012,1,1
G15000900314051075,150090314051075,G15000900320001012,150090320001012,1,1
G15000900314051076,150090314051076,G15000900314051006,150090314051006,1,1
G15000900314051077,150090314051077,G15000900314051006,150090314051006,1,1
G15000900314051078,150090314051078,G15000900314051006,150090314051006,1,1
G15000900314051079,150090314051079,G15000900314051011,150090314051011,1,1
G15000900314051080,150090314051080,G15000900314051011,150090314051011,1,1
G15000900314051081,150090314051081,G15000900314051011,150090314051011,1,1
G15000900314051082,150090314051082,G15000900314051011,150090314051011,1,1
G15000900314051083,150090314051083,G15000900314051012,150090314051012,1,1
G15000900314051084,150090314051084,G15000900314051013,150090314051013,1,1
G15000900314051085,150090314051085,G15000900320001042,150090320001042,1,1
G15000900314051086,150090314051086,G15000900320001013,150090320001013,1,1
G15000900314051087,150090314051087,G15000900314051001,150090314051001,1,1
G15000900314051088,150090314051088,G15000900314051005,150090314051005,1,1
G15000900314051089,150090314051089,G15000900314051006,150090314051006,1,1
G15000900314051090,150090314051090,G15000900314051010,150090314051010,1,1
G15000900314051091,150090314051091,G15000900314051002,150090314051002,1,1
G15000900314051092,150090314051092,G15000900314051000,150090314051000,1,1
G15000900314051093,150090314051093,G15000900314051003,150090314051003,1,1
G15000900314051094,150090314051094,G15000900314051004,150090314051004,1,1
G15000900314051095,150090314051095,G15000900314051012,150090314051012,1,1
G15000900314051096,150090314051096,G15000900314051006,150090314051006,1,1
G15000900314051097,150090314051097,G15000900314051006,150090314051006,1,1
G15000900314051098,150090314051098,G15000900314051006,150090314051006,1,1
G15000900314052000,150090314052000,G15000900314052004,150090314052004,1,1
G15000900314052001,150090314052001,G15000900314052002,150090314052002,0.5029970316,0.7804217443
G15000900314052001,150090314052001,G15000900314052003,150090314052003,0.4970029684,0.2195782557
G15000900314052002,150090314052002,G15000900314052005,150090314052005,1,1
G15000900314052003,150090314052003,G15000900314052001,150090314052001,1,1
G15000900314052004,150090314052004,G15000900314052002,150090314052002,1,1
G15000900314052005,150090314052005,G15000900314052006,150090314052006,1,1
G15000900314052006,150090314052006,G15000900314052000,150090314052000,1,1
G15000900314053000,150090314053000,G15000900314053004,150090314053004,1,1
G15000900314053001,150090314053001,G15000900314053001,150090314053001,1,1
G15000900314053002,150090314053002,G15000900314053007,150090314053007,1,1
G15000900314053003,150090314053003,G15000900314053006,150090314053006,1,1
G15000900314053004,150090314053004,G15000900314053001,150090314053001,1,1
G15000900314053005,150090314053005,G15000900314053005,150090314053005,1,1
G15000900314053006,150090314053006,G15000900314053002,150090314053002,1,1
G15000900314053007,150090314053007,G15000900314053001,150090314053001,1,1
G15000900314053008,150090314053008,G15000900314053008,150090314053008,1,1
G15000900314053009,150090314053009,G15000900314053000,150090314053000,1,1
G15000900314053010,150090314053010,G15000900314053010,150090314053010,1,1
G15000900314053011,150090314053011,G15000900314053009,150090314053009,1,1
G15000900314053012,150090314053012,G15000900314053003,150090314053003,1,1
G15000900314053013,150090314053013,G15000900314053011,150090314053011,1,1
G15000900314054000,150090314054000,G15000900314054001,150090314054001,1,1
G15000900314054001,150090314054001,G15000900314054005,150090314054005,1,1
G15000900314054002,150090314054002,G15000900314054006,150090314054006,1,1
G15000900314054003,150090314054003,G15000900314054007,150090314054007,1,1
G15000900314054004,150090314054004,G15000900314054006,150090314054006,1,1
G15000900314054005,150090314054005,G15000900314054001,150090314054001,1,1
G15000900314054006,150090314054006,G15000900314054000,150090314054000,1,1
G15000900314054007,150090314054007,G15000900314054003,150090314054003,1,1
G15000900314054008,150090314054008,G15000900314054002,150090314054002,1,1
G15000900314054009,150090314054009,G15000900314054004,150090314054004,1,1
G15000900315011000,150090315011000,G15000900315011000,150090315011000,1,1
G15000900315011001,150090315011001,G15000900315011001,150090315011001,1,1
G15000900315011002,150090315011002,G15000900315011002,150090315011002,1,1
G15000900315011003,150090315011003,G15000900315011002,150090315011002,1,1
G15000900315011004,150090315011004,G15000900315011000,150090315011000,1,1
G15000900315011005,150090315011005,G15000900315011000,150090315011000,1,1
G15000900315011006,150090315011006,G15000900315011000,150090315011000,1,1
G15000900315011007,150090315011007,G15000900315011003,150090315011003,1,1
G15000900315011008,150090315011008,G15000900315011000,150090315011000,1,1
G15000900315012000,150090315012000,G15000900315012000,150090315012000,1,1
G15000900315012001,150090315012001,G15000900315012001,150090315012001,1,1
G15000900315012002,150090315012002,G15000900315012005,150090315012005,1,1
G15000900315012003,150090315012003,G15000900315012007,150090315012007,1,1
G15000900315012004,150090315012004,G15000900315012001,150090315012001,1,1
G15000900315012005,150090315012005,G15000900315012002,150090315012002,1,1
